# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	pseudogene	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	81160	82475	+							G7066_RS00405	1316		pseudo;old_locus_tag=G7066_00405
CDS	without_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	81160	82475	+				glutamate-1-semialdehyde 2,1-aminomutase			G7066_RS00405	1316		pseudo
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	82567	82815	+							G7066_RS00410	249		old_locus_tag=G7066_00410
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	82567	82815	+	WP_166328192.1	WP_166328192.1		helix-turn-helix domain-containing protein			G7066_RS00410	249	82	
gene	pseudogene	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	82799	83848	+							G7066_RS00415	1050		partial;pseudo;old_locus_tag=G7066_00415
CDS	without_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	82799	83848	+				HipA domain-containing protein			G7066_RS00415	1050		partial;pseudo
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	84080	85531	-					purB		G7066_RS00420	1452		old_locus_tag=G7066_00420
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	84080	85531	-	WP_166328194.1	WP_166328194.1		adenylosuccinate lyase	purB		G7066_RS00420	1452	483	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	85682	86200	-							G7066_RS00425	519		old_locus_tag=G7066_00425
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	85682	86200	-	WP_166328196.1	WP_166328196.1		low molecular weight phosphotyrosine protein phosphatase			G7066_RS00425	519	172	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	86184	86597	-							G7066_RS00430	414		old_locus_tag=G7066_00430
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	86184	86597	-	WP_166328198.1	WP_166328198.1		phage holin family protein			G7066_RS00430	414	137	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	86903	87979	+							G7066_RS00435	1077		old_locus_tag=G7066_00435
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	86903	87979	+	WP_166328200.1	WP_166328200.1		histidinol-phosphate transaminase			G7066_RS00435	1077	358	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	88125	89339	+							G7066_RS00440	1215		old_locus_tag=G7066_00440
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	88125	89339	+	WP_166328202.1	WP_166328202.1		thiamine pyrophosphate-dependent enzyme			G7066_RS00440	1215	404	
gene	pseudogene	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	89375	90339	+							G7066_RS00445	965		pseudo;old_locus_tag=G7066_00445
CDS	without_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	89375	90339	+				alpha-ketoacid dehydrogenase subunit beta			G7066_RS00445	965		pseudo
gene	pseudogene	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	90372	91714	+							G7066_RS00450	1343		pseudo;old_locus_tag=G7066_00450
CDS	without_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	90372	91714	+				2-oxo acid dehydrogenase subunit E2			G7066_RS00450	1343		pseudo
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	91950	92486	-							G7066_RS00455	537		old_locus_tag=G7066_00455
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	91950	92486	-	WP_166328204.1	WP_166328204.1		hypothetical protein			G7066_RS00455	537	178	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	93065	95284	-					katG		G7066_RS00460	2220		old_locus_tag=G7066_00460
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	93065	95284	-	WP_205881475.1	WP_205881475.1		catalase/peroxidase HPI	katG		G7066_RS00460	2220	739	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	95331	95780	-							G7066_RS00465	450		old_locus_tag=G7066_00465
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	95331	95780	-	WP_205881476.1	WP_205881476.1		transcriptional repressor			G7066_RS00465	450	149	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	96179	96946	+							G7066_RS00470	768		old_locus_tag=G7066_00470
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	96179	96946	+	WP_166328208.1	WP_166328208.1		SDR family oxidoreductase			G7066_RS00470	768	255	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	96975	97748	+							G7066_RS00475	774		old_locus_tag=G7066_00475
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	96975	97748	+	WP_166328210.1	WP_166328210.1		thioesterase family protein			G7066_RS00475	774	257	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	97856	99430	-							G7066_RS00480	1575		old_locus_tag=G7066_00480
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	97856	99430	-	WP_166328212.1	WP_166328212.1		amidohydrolase			G7066_RS00480	1575	524	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	99547	101199	-							G7066_RS00485	1653		old_locus_tag=G7066_00485
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	99547	101199	-	WP_166331828.1	WP_166331828.1		thiamine pyrophosphate-binding protein			G7066_RS00485	1653	550	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	101199	101960	-							G7066_RS00490	762		old_locus_tag=G7066_00490
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	101199	101960	-	WP_166328214.1	WP_166328214.1		amino acid ABC transporter ATP-binding protein			G7066_RS00490	762	253	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	101960	102877	-							G7066_RS00495	918		old_locus_tag=G7066_00495
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	101960	102877	-	WP_166328216.1	WP_166328216.1		amino acid ABC transporter permease			G7066_RS00495	918	305	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	102884	103855	-							G7066_RS00500	972		old_locus_tag=G7066_00500
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	102884	103855	-	WP_166328218.1	WP_166328218.1		ABC transporter substrate-binding protein			G7066_RS00500	972	323	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	104028	104711	+							G7066_RS00505	684		old_locus_tag=G7066_00505
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	104028	104711	+	WP_166328220.1	WP_166328220.1		TetR/AcrR family transcriptional regulator			G7066_RS00505	684	227	
gene	pseudogene	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	104729	105642	+							G7066_RS00510	914		partial;pseudo;old_locus_tag=G7066_00510
CDS	without_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	104729	105642	+				M20/M25/M40 family metallo-hydrolase			G7066_RS00510	914		partial;pseudo
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	105640	106041	+							G7066_RS00515	402		old_locus_tag=G7066_00515
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	105640	106041	+	WP_244303423.1	WP_244303423.1		M20/M25/M40 family metallo-hydrolase			G7066_RS00515	402	133	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	106102	107337	+							G7066_RS00520	1236		old_locus_tag=G7066_00520
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	106102	107337	+	WP_166328226.1	WP_166328226.1		PLP-dependent aminotransferase family protein			G7066_RS00520	1236	411	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	107334	108389	-							G7066_RS00525	1056		old_locus_tag=G7066_00525
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	107334	108389	-	WP_166328228.1	WP_166328228.1		cation diffusion facilitator family transporter			G7066_RS00525	1056	351	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	108441	108836	-							G7066_RS00530	396		old_locus_tag=G7066_00530
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	108441	108836	-	WP_166328230.1	WP_166328230.1		type II toxin-antitoxin system VapC family toxin			G7066_RS00530	396	131	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	108836	109147	-							G7066_RS00535	312		old_locus_tag=G7066_00535
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	108836	109147	-	WP_166328232.1	WP_166328232.1		type II toxin-antitoxin system prevent-host-death family antitoxin			G7066_RS00535	312	103	
gene	pseudogene	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	109331	109794	+							G7066_RS15400	464		partial;pseudo
CDS	without_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	109331	109794	+				glycosyltransferase			G7066_RS15400	464		partial;pseudo
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	109933	110475	+							G7066_RS15405	543		
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	109933	110475	+	WP_244303424.1	WP_244303424.1		glycosyltransferase			G7066_RS15405	543	180	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	110480	111238	-							G7066_RS00545	759		old_locus_tag=G7066_00545
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	110480	111238	-	WP_166328234.1	WP_166328234.1		GntR family transcriptional regulator			G7066_RS00545	759	252	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	111399	112367	+					iolC		G7066_RS00550	969		old_locus_tag=G7066_00550
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	111399	112367	+	WP_166328236.1	WP_166328236.1		5-dehydro-2-deoxygluconokinase	iolC		G7066_RS00550	969	322	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	112369	113304	+							G7066_RS00555	936		old_locus_tag=G7066_00555
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	112369	113304	+	WP_205881477.1	WP_205881477.1		deoxyribose-phosphate aldolase			G7066_RS00555	936	311	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	113325	114833	+							G7066_RS00560	1509		old_locus_tag=G7066_00560
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	113325	114833	+	WP_166328238.1	WP_166328238.1		CoA-acylating methylmalonate-semialdehyde dehydrogenase			G7066_RS00560	1509	502	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	114854	115786	+					iolB		G7066_RS00565	933		old_locus_tag=G7066_00565
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	114854	115786	+	WP_166328240.1	WP_166328240.1		5-deoxy-glucuronate isomerase	iolB		G7066_RS00565	933	310	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	115783	117717	+					iolD		G7066_RS00570	1935		old_locus_tag=G7066_00570
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	115783	117717	+	WP_166328242.1	WP_166328242.1		3D-(3,5/4)-trihydroxycyclohexane-1,2-dione acylhydrolase (decyclizing)	iolD		G7066_RS00570	1935	644	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	118325	118648	+							G7066_RS00575	324		old_locus_tag=G7066_00575
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	118325	118648	+	WP_166328244.1	WP_166328244.1		hypothetical protein			G7066_RS00575	324	107	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	118650	118889	+							G7066_RS00580	240		old_locus_tag=G7066_00580
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	118650	118889	+	WP_166328246.1	WP_166328246.1		hypothetical protein			G7066_RS00580	240	79	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	119363	121093	-							G7066_RS00585	1731		old_locus_tag=G7066_00585
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	119363	121093	-	WP_244303107.1	WP_244303107.1		PASTA domain-containing protein			G7066_RS00585	1731	576	
gene	pseudogene	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	121210	121775	-							G7066_RS15410	566		partial;pseudo
CDS	without_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	121210	121775	-				transglycosylase domain-containing protein			G7066_RS15410	566		partial;pseudo
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	121754	121906	-							G7066_RS15415	153		
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	121754	121906	-	WP_244303108.1	WP_244303108.1		hypothetical protein			G7066_RS15415	153	50	
gene	pseudogene	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	121991	122175	+							G7066_RS15420	185		partial;pseudo
CDS	without_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	121991	122175	+				LysR family transcriptional regulator			G7066_RS15420	185		partial;pseudo
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	122233	122838	+							G7066_RS00590	606		old_locus_tag=G7066_00590
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	122233	122838	+	WP_205881584.1	WP_205881584.1		hypothetical protein			G7066_RS00590	606	201	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	122831	123133	+							G7066_RS00595	303		old_locus_tag=G7066_00595
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	122831	123133	+	WP_166328248.1	WP_166328248.1		hypothetical protein			G7066_RS00595	303	100	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	123112	123603	+							G7066_RS00600	492		old_locus_tag=G7066_00600
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	123112	123603	+	WP_166328250.1	WP_166328250.1		serine hydrolase			G7066_RS00600	492	163	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	123963	127490	+							G7066_RS00605	3528		old_locus_tag=G7066_00605
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	123963	127490	+	WP_166328252.1	WP_166328252.1		hypothetical protein			G7066_RS00605	3528	1175	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	127508	128596	+							G7066_RS00610	1089		old_locus_tag=G7066_00610
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	127508	128596	+	WP_166328254.1	WP_166328254.1		DUF11 domain-containing protein			G7066_RS00610	1089	362	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	128871	129416	-							G7066_RS00615	546		old_locus_tag=G7066_00615
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	128871	129416	-	WP_166328256.1	WP_166328256.1		hypothetical protein			G7066_RS00615	546	181	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	129496	129975	+							G7066_RS00620	480		old_locus_tag=G7066_00620
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	129496	129975	+	WP_166328258.1	WP_166328258.1		GNAT family N-acetyltransferase			G7066_RS00620	480	159	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	130165	131088	+							G7066_RS00625	924		old_locus_tag=G7066_00625
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	130165	131088	+	WP_166328260.1	WP_166328260.1		sugar phosphate isomerase/epimerase			G7066_RS00625	924	307	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	131424	132029	+							G7066_RS00630	606		old_locus_tag=G7066_00630
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	131424	132029	+	WP_166328262.1	WP_166328262.1		maleylpyruvate isomerase family mycothiol-dependent enzyme			G7066_RS00630	606	201	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	132055	132642	-							G7066_RS00635	588		old_locus_tag=G7066_00635
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	132055	132642	-	WP_166328264.1	WP_166328264.1		alpha/beta hydrolase			G7066_RS00635	588	195	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	132704	132868	+							G7066_RS00640	165		old_locus_tag=G7066_00640
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	132704	132868	+	WP_166328267.1	WP_166328267.1		MerR family transcriptional regulator			G7066_RS00640	165	54	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	133024	133353	+							G7066_RS00645	330		old_locus_tag=G7066_00645
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	133024	133353	+	WP_166328269.1	WP_166328269.1		hypothetical protein			G7066_RS00645	330	109	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	133359	133592	-							G7066_RS00650	234		old_locus_tag=G7066_00650
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	133359	133592	-	WP_166328271.1	WP_166328271.1		RidA family protein			G7066_RS00650	234	77	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	133734	133907	-							G7066_RS00655	174		old_locus_tag=G7066_00655
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	133734	133907	-	WP_166328273.1	WP_166328273.1		hypothetical protein			G7066_RS00655	174	57	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	134018	134581	+							G7066_RS00660	564		old_locus_tag=G7066_00660
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	134018	134581	+	WP_166328275.1	WP_166328275.1		TetR/AcrR family transcriptional regulator			G7066_RS00660	564	187	
gene	pseudogene	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	134618	134752	+							G7066_RS00665	135		partial;pseudo;old_locus_tag=G7066_00665
CDS	without_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	134618	134752	+				VOC family protein			G7066_RS00665	135		partial;pseudo
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	134813	135208	-							G7066_RS00670	396		old_locus_tag=G7066_00670
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	134813	135208	-	WP_166328279.1	WP_166328279.1		hypothetical protein			G7066_RS00670	396	131	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	135205	135459	-							G7066_RS00675	255		old_locus_tag=G7066_00675
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	135205	135459	-	WP_166328281.1	WP_166328281.1		hypothetical protein			G7066_RS00675	255	84	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	135483	136109	-							G7066_RS00680	627		old_locus_tag=G7066_00680
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	135483	136109	-	WP_166328282.1	WP_166328282.1		helix-turn-helix transcriptional regulator			G7066_RS00680	627	208	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	136809	137405	+							G7066_RS00685	597		old_locus_tag=G7066_00685
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	136809	137405	+	WP_166328284.1	WP_166328284.1		hypothetical protein			G7066_RS00685	597	198	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	137469	137984	+							G7066_RS00690	516		old_locus_tag=G7066_00690
