# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	74800	75696	+	WP_187555360.1	WP_187555360.1		NAD(+) diphosphatase	nudC		H9L06_RS00375	897	298	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	75693	77372	+							H9L06_RS00380	1680		old_locus_tag=H9L06_00380
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	75693	77372	+	WP_187555361.1	WP_187555361.1		ATP-dependent helicase			H9L06_RS00380	1680	559	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	77347	78201	-							H9L06_RS00385	855		old_locus_tag=H9L06_00385
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	77347	78201	-	WP_187555362.1	WP_187555362.1		hypothetical protein			H9L06_RS00385	855	284	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	78291	79694	-							H9L06_RS00390	1404		old_locus_tag=H9L06_00390
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	78291	79694	-	WP_187556252.1	WP_187556252.1		zinc-dependent metalloprotease			H9L06_RS00390	1404	467	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	79858	82875	+							H9L06_RS00395	3018		old_locus_tag=H9L06_00395
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	79858	82875	+	WP_187555363.1	WP_187555363.1		UPF0182 family protein			H9L06_RS00395	3018	1005	
gene	tRNA	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	83180	83256	-							H9L06_RS00400	77		old_locus_tag=H9L06_00400
tRNA		GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	83180	83256	-				tRNA-Met			H9L06_RS00400	77		anticodon=CAT
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	83379	85355	+							H9L06_RS00405	1977		old_locus_tag=H9L06_00405
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	83379	85355	+	WP_187555364.1	WP_187555364.1		hypothetical protein			H9L06_RS00405	1977	658	
gene	pseudogene	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	85767	86975	+							H9L06_RS00410	1209		partial;pseudo;old_locus_tag=H9L06_00410
CDS	without_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	85767	86975	+				trypsin-like peptidase domain-containing protein			H9L06_RS00410	1209		partial;pseudo
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	87036	89432	+							H9L06_RS00415	2397		old_locus_tag=H9L06_00415
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	87036	89432	+	WP_187555366.1	WP_187555366.1		CDP-glycerol glycerophosphotransferase family protein			H9L06_RS00415	2397	798	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	89459	90469	-							H9L06_RS00420	1011		old_locus_tag=H9L06_00420
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	89459	90469	-	WP_246454554.1	WP_246454554.1		glycosyltransferase family 2 protein			H9L06_RS00420	1011	336	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	90600	91832	+							H9L06_RS00425	1233		old_locus_tag=H9L06_00425
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	90600	91832	+	WP_187555368.1	WP_187555368.1		CDP-glycerol glycerophosphotransferase family protein			H9L06_RS00425	1233	410	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	91853	92599	-							H9L06_RS00430	747		old_locus_tag=H9L06_00430
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	91853	92599	-	WP_187555369.1	WP_187555369.1		ABC transporter ATP-binding protein			H9L06_RS00430	747	248	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	92600	93391	-							H9L06_RS00435	792		old_locus_tag=H9L06_00435
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	92600	93391	-	WP_246454413.1	WP_246454413.1		ABC transporter permease			H9L06_RS00435	792	263	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	93467	94471	+							H9L06_RS00440	1005		old_locus_tag=H9L06_00440
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	93467	94471	+	WP_246454414.1	WP_246454414.1		ATP-binding cassette domain-containing protein			H9L06_RS00440	1005	334	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	94441	96012	+							H9L06_RS00445	1572		old_locus_tag=H9L06_00445
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	94441	96012	+	WP_187555370.1	WP_187555370.1		hypothetical protein			H9L06_RS00445	1572	523	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	96078	96350	+							H9L06_RS00450	273		old_locus_tag=H9L06_00450
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	96078	96350	+	WP_187555371.1	WP_187555371.1		DUF3039 domain-containing protein			H9L06_RS00450	273	90	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	96353	97675	-							H9L06_RS00455	1323		old_locus_tag=H9L06_00455
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	96353	97675	-	WP_187555372.1	WP_187555372.1		nicotinate phosphoribosyltransferase			H9L06_RS00455	1323	440	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	97689	100985	-							H9L06_RS00460	3297		old_locus_tag=H9L06_00460
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	97689	100985	-	WP_187555373.1	WP_187555373.1		error-prone DNA polymerase			H9L06_RS00460	3297	1098	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	100978	102396	-							H9L06_RS00465	1419		old_locus_tag=H9L06_00465
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	100978	102396	-	WP_187555374.1	WP_187555374.1		DNA polymerase Y family protein			H9L06_RS00465	1419	472	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	102399	103055	-							H9L06_RS00470	657		old_locus_tag=H9L06_00470
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	102399	103055	-	WP_187555375.1	WP_187555375.1		hypothetical protein			H9L06_RS00470	657	218	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	103142	103465	+							H9L06_RS00475	324		old_locus_tag=H9L06_00475
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	103142	103465	+	WP_187555376.1	WP_187555376.1		DUF2469 family protein			H9L06_RS00475	324	107	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	103575	104066	+							H9L06_RS00480	492		old_locus_tag=H9L06_00480
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	103575	104066	+	WP_187555377.1	WP_187555377.1		peptidoglycan DD-metalloendopeptidase family protein			H9L06_RS00480	492	163	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	104094	105023	-							H9L06_RS00485	930		old_locus_tag=H9L06_00485
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	104094	105023	-	WP_187555378.1	WP_187555378.1		tyrosine recombinase XerC			H9L06_RS00485	930	309	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	105404	106081	-							H9L06_RS00490	678		old_locus_tag=H9L06_00490
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	105404	106081	-	WP_223165203.1	WP_223165203.1		EAL domain-containing protein			H9L06_RS00490	678	225	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	106223	107242	+							H9L06_RS00495	1020		old_locus_tag=H9L06_00495
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	106223	107242	+	WP_187555380.1	WP_187555380.1		GGDEF domain-containing protein			H9L06_RS00495	1020	339	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	107261	108202	-					dprA		H9L06_RS00500	942		old_locus_tag=H9L06_00500
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	107261	108202	-	WP_246454415.1	WP_246454415.1		DNA-processing protein DprA	dprA		H9L06_RS00500	942	313	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	108532	110034	-							H9L06_RS00505	1503		old_locus_tag=H9L06_00505
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	108532	110034	-	WP_246454555.1	WP_246454555.1		YifB family Mg chelatase-like AAA ATPase			H9L06_RS00505	1503	500	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	110094	110489	-							H9L06_RS00510	396		old_locus_tag=H9L06_00510
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	110094	110489	-	WP_187555383.1	WP_187555383.1		YraN family protein			H9L06_RS00510	396	131	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	110808	111674	+					rpsB		H9L06_RS00515	867		old_locus_tag=H9L06_00515
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	110808	111674	+	WP_187555384.1	WP_187555384.1		30S ribosomal protein S2	rpsB		H9L06_RS00515	867	288	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	111751	112581	+					tsf		H9L06_RS00520	831		old_locus_tag=H9L06_00520
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	111751	112581	+	WP_187555385.1	WP_187555385.1		translation elongation factor Ts	tsf		H9L06_RS00520	831	276	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	112735	113454	+					pyrH		H9L06_RS00525	720		old_locus_tag=H9L06_00525
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	112735	113454	+	WP_187555386.1	WP_187555386.1		UMP kinase	pyrH		H9L06_RS00525	720	239	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	113575	114129	+					frr		H9L06_RS00530	555		old_locus_tag=H9L06_00530
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	113575	114129	+	WP_187555387.1	WP_187555387.1		ribosome recycling factor	frr		H9L06_RS00530	555	184	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	114135	115058	+							H9L06_RS00535	924		old_locus_tag=H9L06_00535
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	114135	115058	+	WP_187555388.1	WP_187555388.1		phosphatidate cytidylyltransferase			H9L06_RS00535	924	307	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	115055	115621	+							H9L06_RS00540	567		old_locus_tag=H9L06_00540
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	115055	115621	+	WP_246454416.1	WP_246454416.1		DivIVA domain-containing protein			H9L06_RS00540	567	188	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	115694	116287	+							H9L06_RS00545	594		old_locus_tag=H9L06_00545
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	115694	116287	+	WP_187555389.1	WP_187555389.1		transglycosylase SLT domain-containing protein			H9L06_RS00545	594	197	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	116599	117486	-							H9L06_RS00550	888		old_locus_tag=H9L06_00550
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	116599	117486	-	WP_187555390.1	WP_187555390.1		ribonuclease HI family protein			H9L06_RS00550	888	295	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	117489	120275	-							H9L06_RS00555	2787		old_locus_tag=H9L06_00555
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	117489	120275	-	WP_187555391.1	WP_187555391.1		hypothetical protein			H9L06_RS00555	2787	928	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	120482	121450	+							H9L06_RS00560	969		old_locus_tag=H9L06_00560
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	120482	121450	+	WP_187555392.1	WP_187555392.1		hypothetical protein			H9L06_RS00560	969	322	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	121440	122534	+							H9L06_RS00565	1095		old_locus_tag=H9L06_00565
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	121440	122534	+	WP_187555393.1	WP_187555393.1		hypothetical protein			H9L06_RS00565	1095	364	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	122550	123509	+							H9L06_RS00570	960		old_locus_tag=H9L06_00570
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	122550	123509	+	WP_246454417.1	WP_246454417.1		tetratricopeptide repeat protein			H9L06_RS00570	960	319	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	123523	124707	+							H9L06_RS00575	1185		old_locus_tag=H9L06_00575
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	123523	124707	+	WP_187556256.1	WP_187556256.1		cysteine desulfurase			H9L06_RS00575	1185	394	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	124776	125939	+					mnmA		H9L06_RS00580	1164		old_locus_tag=H9L06_00580
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	124776	125939	+	WP_246454418.1	WP_246454418.1		tRNA 2-thiouridine(34) synthase MnmA	mnmA		H9L06_RS00580	1164	387	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	125971	128178	+					ligA		H9L06_RS00585	2208		old_locus_tag=H9L06_00585
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	125971	128178	+	WP_187555395.1	WP_187555395.1		NAD-dependent DNA ligase LigA	ligA		H9L06_RS00585	2208	735	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	128282	128893	+							H9L06_RS00590	612		old_locus_tag=H9L06_00590
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	128282	128893	+	WP_246454419.1	WP_246454419.1		DNA-3-methyladenine glycosylase I			H9L06_RS00590	612	203	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	128983	129303	+					gatC		H9L06_RS00595	321		old_locus_tag=H9L06_00595
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	128983	129303	+	WP_187555396.1	WP_187555396.1		Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatC	gatC		H9L06_RS00595	321	106	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	129313	130842	+					gatA		H9L06_RS00600	1530		old_locus_tag=H9L06_00600
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	129313	130842	+	WP_187555397.1	WP_187555397.1		Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	gatA		H9L06_RS00600	1530	509	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	130842	132356	+					gatB		H9L06_RS00605	1515		old_locus_tag=H9L06_00605
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	130842	132356	+	WP_187555398.1	WP_187555398.1		Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatB	gatB		H9L06_RS00605	1515	504	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	132427	133554	+							H9L06_RS00610	1128		old_locus_tag=H9L06_00610
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	132427	133554	+	WP_187555399.1	WP_187555399.1		glutathione S-transferase C-terminal domain-containing protein			H9L06_RS00610	1128	375	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	133569	135101	-					glpK		H9L06_RS00615	1533		old_locus_tag=H9L06_00615
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	133569	135101	-	WP_187555400.1	WP_187555400.1		glycerol kinase GlpK	glpK		H9L06_RS00615	1533	510	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	135101	136876	-							H9L06_RS00620	1776		old_locus_tag=H9L06_00620
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	135101	136876	-	WP_187555401.1	WP_187555401.1		glycerol-3-phosphate dehydrogenase/oxidase			H9L06_RS00620	1776	591	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	136954	138198	+					dinB		H9L06_RS00625	1245		old_locus_tag=H9L06_00625
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	136954	138198	+	WP_246454420.1	WP_246454420.1		DNA polymerase IV	dinB		H9L06_RS00625	1245	414	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	138195	138776	-							H9L06_RS00630	582		old_locus_tag=H9L06_00630
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	138195	138776	-	WP_187555402.1	WP_187555402.1		DUF2017 family protein			H9L06_RS00630	582	193	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	138773	139078	-					clpS		H9L06_RS00635	306		old_locus_tag=H9L06_00635
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	138773	139078	-	WP_187556260.1	WP_187556260.1		ATP-dependent Clp protease adapter ClpS	clpS		H9L06_RS00635	306	101	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	139078	139425	-							H9L06_RS00640	348		old_locus_tag=H9L06_00640
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	139078	139425	-	WP_187555403.1	WP_187555403.1		metallopeptidase family protein			H9L06_RS00640	348	115	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	139472	139960	-							H9L06_RS00645	489		old_locus_tag=H9L06_00645
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	139472	139960	-	WP_187555404.1	WP_187555404.1		DUF6328 family protein			H9L06_RS00645	489	162	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	139984	140703	-							H9L06_RS00650	720		old_locus_tag=H9L06_00650
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	139984	140703	-	WP_187555405.1	WP_187555405.1		PIG-L family deacetylase			H9L06_RS00650	720	239	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	140725	141273	-							H9L06_RS00655	549		old_locus_tag=H9L06_00655
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	140725	141273	-	WP_187555406.1	WP_187555406.1		hypothetical protein			H9L06_RS00655	549	182	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	141598	141795	+							H9L06_RS00660	198		old_locus_tag=H9L06_00660
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	141598	141795	+	WP_187555407.1	WP_187555407.1		hypothetical protein			H9L06_RS00660	198	65	
gene	pseudogene	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	142421	142652	+							H9L06_RS11655	232		partial;pseudo
CDS	without_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	142421	142652	+				hypothetical protein			H9L06_RS11655	232		partial;pseudo
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	142691	144802	+							H9L06_RS00665	2112		old_locus_tag=H9L06_00665
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	142691	144802	+	WP_187555408.1	WP_187555408.1		heavy metal translocating P-type ATPase			H9L06_RS00665	2112	703	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	144827	145135	+							H9L06_RS00670	309		old_locus_tag=H9L06_00670
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	144827	145135	+	WP_187555409.1	WP_187555409.1		metal-sensitive transcriptional regulator			H9L06_RS00670	309	102	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	145158	147083	-							H9L06_RS00675	1926		old_locus_tag=H9L06_00675
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	145158	147083	-	WP_246454421.1	WP_246454421.1		heavy metal translocating P-type ATPase			H9L06_RS00675	1926	641	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	147094	147822	-							H9L06_RS00680	729		old_locus_tag=H9L06_00680
