# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	79756	80046	-	WP_128385980.1	WP_128385980.1		cupin domain-containing protein			Leucomu_RS00375	291	96	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	80168	81394	-							Leucomu_RS00380	1227		old_locus_tag=Leucomu_00380
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	80168	81394	-	WP_228407143.1	WP_228407143.1		helix-turn-helix domain-containing protein			Leucomu_RS00380	1227	408	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	81618	83645	+							Leucomu_RS00385	2028		old_locus_tag=Leucomu_00385
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	81618	83645	+	WP_128385981.1	WP_128385981.1		hydantoinase/oxoprolinase family protein			Leucomu_RS00385	2028	675	
gene	pseudogene	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	83645	85632	+							Leucomu_RS00390	1988		pseudo;old_locus_tag=Leucomu_00390
CDS	without_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	83645	85632	+				hydantoinase B/oxoprolinase family protein			Leucomu_RS00390	1988		pseudo
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	86035	87438	+							Leucomu_RS00395	1404		old_locus_tag=Leucomu_00395
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	86035	87438	+	WP_017884179.1	WP_017884179.1		hypothetical protein			Leucomu_RS00395	1404	467	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	87591	89057	-							Leucomu_RS00400	1467		old_locus_tag=Leucomu_00400
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	87591	89057	-	WP_164884478.1	WP_164884478.1		PucR family transcriptional regulator			Leucomu_RS00400	1467	488	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	89149	89883	+					pxpA		Leucomu_RS00405	735		old_locus_tag=Leucomu_00405
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	89149	89883	+	WP_031290054.1	WP_031290054.1		5-oxoprolinase subunit PxpA	pxpA		Leucomu_RS00405	735	244	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	89936	90172	+							Leucomu_RS00410	237		old_locus_tag=Leucomu_00410
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	89936	90172	+	WP_017884182.1	WP_017884182.1		biotin carboxyl carrier domain-containing protein			Leucomu_RS00410	237	78	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	90208	91563	+							Leucomu_RS00415	1356		old_locus_tag=Leucomu_00415
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	90208	91563	+	WP_128385983.1	WP_128385983.1		acetyl-CoA carboxylase biotin carboxylase subunit			Leucomu_RS00415	1356	451	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	91560	92453	+							Leucomu_RS00420	894		old_locus_tag=Leucomu_00420
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	91560	92453	+	WP_128385984.1	WP_128385984.1		allophanate hydrolase subunit 1			Leucomu_RS00420	894	297	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	92443	93408	+							Leucomu_RS00425	966		old_locus_tag=Leucomu_00425
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	92443	93408	+	WP_128385985.1	WP_128385985.1		biotin-dependent carboxyltransferase family protein			Leucomu_RS00425	966	321	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	93524	93718	+							Leucomu_RS00430	195		old_locus_tag=Leucomu_00430
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	93524	93718	+	WP_128385986.1	WP_128385986.1		hypothetical protein			Leucomu_RS00430	195	64	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	93884	94456	+							Leucomu_RS00435	573		old_locus_tag=Leucomu_00435
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	93884	94456	+	WP_017884187.1	WP_017884187.1		DUF308 domain-containing protein			Leucomu_RS00435	573	190	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	94585	95106	-							Leucomu_RS00440	522		old_locus_tag=Leucomu_00440
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	94585	95106	-	WP_128385987.1	WP_128385987.1		SseB family protein			Leucomu_RS00440	522	173	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	95159	95773	-							Leucomu_RS00445	615		old_locus_tag=Leucomu_00445
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	95159	95773	-	WP_128385988.1	WP_128385988.1		energy-coupling factor transporter transmembrane protein EcfT			Leucomu_RS00445	615	204	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	95770	96606	-							Leucomu_RS00450	837		old_locus_tag=Leucomu_00450
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	95770	96606	-	WP_128385989.1	WP_128385989.1		energy-coupling factor ABC transporter ATP-binding protein			Leucomu_RS00450	837	278	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	96789	97397	-							Leucomu_RS00455	609		old_locus_tag=Leucomu_00455
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	96789	97397	-	WP_128385990.1	WP_128385990.1		biotin transporter BioY			Leucomu_RS00455	609	202	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	97562	98176	+							Leucomu_RS00460	615		old_locus_tag=Leucomu_00460
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	97562	98176	+	WP_128385991.1	WP_128385991.1		TetR family transcriptional regulator			Leucomu_RS00460	615	204	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	98208	99575	-							Leucomu_RS00465	1368		old_locus_tag=Leucomu_00465
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	98208	99575	-	WP_164884479.1	WP_164884479.1		PucR family transcriptional regulator			Leucomu_RS00465	1368	455	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	99703	101235	+							Leucomu_RS00470	1533		old_locus_tag=Leucomu_00470
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	99703	101235	+	WP_017884194.1	WP_017884194.1		amino acid permease			Leucomu_RS00470	1533	510	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	101232	101924	+							Leucomu_RS00475	693		old_locus_tag=Leucomu_00475
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	101232	101924	+	WP_128385993.1	WP_128385993.1		SDR family oxidoreductase			Leucomu_RS00475	693	230	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	101924	102703	+							Leucomu_RS00480	780		old_locus_tag=Leucomu_00480
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	101924	102703	+	WP_128385994.1	WP_128385994.1		SDR family oxidoreductase			Leucomu_RS00480	780	259	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	102728	103681	+					speB		Leucomu_RS00485	954		old_locus_tag=Leucomu_00485
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	102728	103681	+	WP_017884197.1	WP_017884197.1		agmatinase	speB		Leucomu_RS00485	954	317	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	103678	104577	+							Leucomu_RS00490	900		old_locus_tag=Leucomu_00490
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	103678	104577	+	WP_128385995.1	WP_128385995.1		polysaccharide deacetylase			Leucomu_RS00490	900	299	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	104599	105291	-					nucS		Leucomu_RS00495	693		old_locus_tag=Leucomu_00495
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	104599	105291	-	WP_031290058.1	WP_031290058.1		endonuclease NucS	nucS		Leucomu_RS00495	693	230	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	105380	106768	-							Leucomu_RS00500	1389		old_locus_tag=Leucomu_00500
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	105380	106768	-	WP_017884200.1	WP_017884200.1		MFS transporter			Leucomu_RS00500	1389	462	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	106888	108450	+							Leucomu_RS00505	1563		old_locus_tag=Leucomu_00505
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	106888	108450	+	WP_017884201.1	WP_017884201.1		alpha/beta hydrolase			Leucomu_RS00505	1563	520	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	108504	109862	-							Leucomu_RS00510	1359		old_locus_tag=Leucomu_00510
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	108504	109862	-	WP_128385996.1	WP_128385996.1		MATE family efflux transporter			Leucomu_RS00510	1359	452	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	110003	111997	+							Leucomu_RS00515	1995		old_locus_tag=Leucomu_00515
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	110003	111997	+	WP_128385997.1	WP_128385997.1		peptidase M13			Leucomu_RS00515	1995	664	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	112545	114806	+							Leucomu_RS00520	2262		old_locus_tag=Leucomu_00520
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	112545	114806	+	WP_128385998.1	WP_128385998.1		hypothetical protein			Leucomu_RS00520	2262	753	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	114980	116206	+							Leucomu_RS15050	1227		
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	114980	116206	+	WP_164884480.1	WP_164884480.1		carboxypeptidase regulatory-like domain-containing protein			Leucomu_RS15050	1227	408	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	116374	117108	+							Leucomu_RS00530	735		old_locus_tag=Leucomu_00530
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	116374	117108	+	WP_128385999.1	WP_128385999.1		ROK family protein			Leucomu_RS00530	735	244	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	117152	117817	-							Leucomu_RS00535	666		old_locus_tag=Leucomu_00535
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	117152	117817	-	WP_128386000.1	WP_128386000.1		SRPBCC domain-containing protein			Leucomu_RS00535	666	221	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	117991	118257	-							Leucomu_RS15300	267		
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	117991	118257	-	WP_228407145.1	WP_228407145.1		metalloregulator ArsR/SmtB family transcription factor			Leucomu_RS15300	267	88	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	118393	119379	-							Leucomu_RS00545	987		old_locus_tag=Leucomu_00545
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	118393	119379	-	WP_017884209.1	WP_017884209.1		rhodanese domain-containing protein			Leucomu_RS00545	987	328	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	119438	120850	+							Leucomu_RS00550	1413		old_locus_tag=Leucomu_00550
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	119438	120850	+	WP_128386001.1	WP_128386001.1		aminotransferase class V-fold PLP-dependent enzyme			Leucomu_RS00550	1413	470	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	120983	121813	+							Leucomu_RS00555	831		old_locus_tag=Leucomu_00555
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	120983	121813	+	WP_017884211.1	WP_017884211.1		TipAS antibiotic-recognition domain-containing protein			Leucomu_RS00555	831	276	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	121821	122636	-							Leucomu_RS00560	816		old_locus_tag=Leucomu_00560
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	121821	122636	-	WP_128386002.1	WP_128386002.1		FCD domain-containing protein			Leucomu_RS00560	816	271	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	122832	123389	+							Leucomu_RS00565	558		old_locus_tag=Leucomu_00565
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	122832	123389	+	WP_128386003.1	WP_128386003.1		YbhB/YbcL family Raf kinase inhibitor-like protein			Leucomu_RS00565	558	185	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	123527	124636	+					ugpC		Leucomu_RS00570	1110		old_locus_tag=Leucomu_00570
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	123527	124636	+	WP_128386004.1	WP_128386004.1		sn-glycerol-3-phosphate ABC transporter ATP-binding protein UgpC	ugpC		Leucomu_RS00570	1110	369	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	124759	125619	-							Leucomu_RS00575	861		old_locus_tag=Leucomu_00575
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	124759	125619	-	WP_128386005.1	WP_128386005.1		PfkB family carbohydrate kinase			Leucomu_RS00575	861	286	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	125628	126641	-							Leucomu_RS00580	1014		old_locus_tag=Leucomu_00580
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	125628	126641	-	WP_128386006.1	WP_128386006.1		SIS domain-containing protein			Leucomu_RS00580	1014	337	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	126775	127527	+							Leucomu_RS00585	753		old_locus_tag=Leucomu_00585
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	126775	127527	+	WP_017884217.1	WP_017884217.1		GntR family transcriptional regulator			Leucomu_RS00585	753	250	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	127534	128625	-							Leucomu_RS00590	1092		old_locus_tag=Leucomu_00590
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	127534	128625	-	WP_128386007.1	WP_128386007.1		LacI family transcriptional regulator			Leucomu_RS00590	1092	363	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	128653	129663	-							Leucomu_RS00595	1011		old_locus_tag=Leucomu_00595
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	128653	129663	-	WP_128386008.1	WP_128386008.1		PfkB family carbohydrate kinase			Leucomu_RS00595	1011	336	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	129772	130773	-							Leucomu_RS00600	1002		old_locus_tag=Leucomu_00600
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	129772	130773	-	WP_017884220.1	WP_017884220.1		SIS domain-containing protein			Leucomu_RS00600	1002	333	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	131109	132425	+							Leucomu_RS00605	1317		old_locus_tag=Leucomu_00605
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	131109	132425	+	WP_128386009.1	WP_128386009.1		ABC transporter substrate-binding protein			Leucomu_RS00605	1317	438	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	132496	133383	+							Leucomu_RS00610	888		old_locus_tag=Leucomu_00610
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	132496	133383	+	WP_017884222.1	WP_017884222.1		sugar ABC transporter permease			Leucomu_RS00610	888	295	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	133380	134264	+							Leucomu_RS00615	885		old_locus_tag=Leucomu_00615
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	133380	134264	+	WP_017884223.1	WP_017884223.1		carbohydrate ABC transporter permease			Leucomu_RS00615	885	294	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	134274	135116	+							Leucomu_RS00620	843		old_locus_tag=Leucomu_00620
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	134274	135116	+	WP_128386010.1	WP_128386010.1		TIM barrel protein			Leucomu_RS00620	843	280	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	135113	135580	-							Leucomu_RS00625	468		old_locus_tag=Leucomu_00625
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	135113	135580	-	WP_017884225.1	WP_017884225.1		Lrp/AsnC family transcriptional regulator			Leucomu_RS00625	468	155	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	135738	136904	+					hisC		Leucomu_RS00630	1167		old_locus_tag=Leucomu_00630
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	135738	136904	+	WP_228407147.1	WP_228407147.1		histidinol-phosphate transaminase	hisC		Leucomu_RS00630	1167	388	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	137113	138117	+							Leucomu_RS00635	1005		old_locus_tag=Leucomu_00635
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	137113	138117	+	WP_128386012.1	WP_128386012.1		ABC transporter substrate-binding protein			Leucomu_RS00635	1005	334	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	138122	139090	+							Leucomu_RS00640	969		old_locus_tag=Leucomu_00640
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	138122	139090	+	WP_017884228.1	WP_017884228.1		ABC transporter permease			Leucomu_RS00640	969	322	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	139097	139888	+							Leucomu_RS00645	792		old_locus_tag=Leucomu_00645
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	139097	139888	+	WP_017884229.1	WP_017884229.1		ABC transporter ATP-binding protein			Leucomu_RS00645	792	263	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	140033	141466	+							Leucomu_RS00650	1434		old_locus_tag=Leucomu_00650
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	140033	141466	+	WP_228407149.1	WP_228407149.1		amino acid dehydrogenase			Leucomu_RS00650	1434	477	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	141782	142801	+							Leucomu_RS00655	1020		old_locus_tag=Leucomu_00655
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	141782	142801	+	WP_128386013.1	WP_128386013.1		ABC transporter substrate-binding protein			Leucomu_RS00655	1020	339	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	143026	147099	+							Leucomu_RS15305	4074		old_locus_tag=Leucomu_00660
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	143026	147099	+	WP_128386014.1	WP_128386014.1		proline dehydrogenase family protein			Leucomu_RS15305	4074	1357	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	147154	147618	-							Leucomu_RS00665	465		old_locus_tag=Leucomu_00665
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	147154	147618	-	WP_031290065.1	WP_031290065.1		GNAT family N-acetyltransferase			Leucomu_RS00665	465	154	
gene	tRNA	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	147714	147798	+							Leucomu_RS00670	85		old_locus_tag=Leucomu_00670
tRNA		GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	147714	147798	+				tRNA-Tyr			Leucomu_RS00670	85		anticodon=GTA
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	148757	149422	-							Leucomu_RS00680	666		old_locus_tag=Leucomu_00680
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	148757	149422	-	WP_128386016.1	WP_128386016.1		SOS response-associated peptidase family protein			Leucomu_RS00680	666	221	
