# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	82072	82620	+							EVS81_RS00390	549		old_locus_tag=EVS81_00390
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	82072	82620	+	WP_130108639.1	WP_130108639.1		flavin reductase family protein			EVS81_RS00390	549	182	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	82651	83790	+							EVS81_RS00395	1140		old_locus_tag=EVS81_00395
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	82651	83790	+	WP_130108640.1	WP_130108640.1		glutathione S-transferase C-terminal domain-containing protein			EVS81_RS00395	1140	379	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	83807	85060	-							EVS81_RS00400	1254		old_locus_tag=EVS81_00400
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	83807	85060	-	WP_130108641.1	WP_130108641.1		MFS transporter			EVS81_RS00400	1254	417	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	85054	85701	-							EVS81_RS00405	648		old_locus_tag=EVS81_00405
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	85054	85701	-	WP_130108642.1	WP_130108642.1		MBL fold metallo-hydrolase			EVS81_RS00405	648	215	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	85728	86972	-							EVS81_RS00410	1245		old_locus_tag=EVS81_00410
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	85728	86972	-	WP_130108643.1	WP_130108643.1		glycoside hydrolase family 3 protein			EVS81_RS00410	1245	414	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	86996	87835	-							EVS81_RS00415	840		old_locus_tag=EVS81_00415
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	86996	87835	-	WP_130108644.1	WP_130108644.1		universal stress protein			EVS81_RS00415	840	279	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	87896	89335	-							EVS81_RS00420	1440		old_locus_tag=EVS81_00420
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	87896	89335	-	WP_130108645.1	WP_130108645.1		glyceraldehyde-3-phosphate dehydrogenase			EVS81_RS00420	1440	479	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	89540	90427	+							EVS81_RS00425	888		old_locus_tag=EVS81_00425
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	89540	90427	+	WP_130108646.1	WP_130108646.1		MetQ/NlpA family ABC transporter substrate-binding protein			EVS81_RS00425	888	295	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	90483	91514	+							EVS81_RS00430	1032		old_locus_tag=EVS81_00430
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	90483	91514	+	WP_130108647.1	WP_130108647.1		methionine ABC transporter ATP-binding protein			EVS81_RS00430	1032	343	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	91511	92170	+							EVS81_RS00435	660		old_locus_tag=EVS81_00435
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	91511	92170	+	WP_130108648.1	WP_130108648.1		ABC transporter permease			EVS81_RS00435	660	219	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	92208	93050	+							EVS81_RS00440	843		old_locus_tag=EVS81_00440
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	92208	93050	+	WP_130108649.1	WP_130108649.1		Nif3-like dinuclear metal center hexameric protein			EVS81_RS00440	843	280	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	93081	93812	+							EVS81_RS00445	732		old_locus_tag=EVS81_00445
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	93081	93812	+	WP_130108650.1	WP_130108650.1		hypothetical protein			EVS81_RS00445	732	243	
gene	RNase_P_RNA	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	93974	94356	+					rnpB		EVS81_RS00450	383		old_locus_tag=EVS81_00450
ncRNA	RNase_P_RNA	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	93974	94356	+				RNase P RNA component class A	rnpB		EVS81_RS00450	383		
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	94441	94950	-							EVS81_RS00455	510		old_locus_tag=EVS81_00455
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	94441	94950	-	WP_130108651.1	WP_130108651.1		bifunctional nuclease family protein			EVS81_RS00455	510	169	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	95030	95899	-					map		EVS81_RS00460	870		old_locus_tag=EVS81_00460
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	95030	95899	-	WP_130108652.1	WP_130108652.1		type I methionyl aminopeptidase	map		EVS81_RS00460	870	289	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	95975	96178	+							EVS81_RS00465	204		old_locus_tag=EVS81_00465
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	95975	96178	+	WP_130108653.1	WP_130108653.1		methionine aminopeptidase			EVS81_RS00465	204	67	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	96305	97642	+					glnA		EVS81_RS00470	1338		old_locus_tag=EVS81_00470
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	96305	97642	+	WP_130108654.1	WP_130108654.1		type I glutamate--ammonia ligase	glnA		EVS81_RS00470	1338	445	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	97645	100728	+							EVS81_RS00475	3084		old_locus_tag=EVS81_00475
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	97645	100728	+	WP_130108655.1	WP_130108655.1		bifunctional [glutamine synthetase] adenylyltransferase/[glutamine synthetase]-adenylyl-L-tyrosine phosphorylase			EVS81_RS00475	3084	1027	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	101001	102425	-					glnA		EVS81_RS00480	1425		old_locus_tag=EVS81_00480
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	101001	102425	-	WP_130108656.1	WP_130108656.1		type I glutamate--ammonia ligase	glnA		EVS81_RS00480	1425	474	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	102606	103034	-							EVS81_RS00485	429		old_locus_tag=EVS81_00485
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	102606	103034	-	WP_130108657.1	WP_130108657.1		RDD family protein			EVS81_RS00485	429	142	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	103040	103729	-							EVS81_RS00490	690		old_locus_tag=EVS81_00490
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	103040	103729	-	WP_130108658.1	WP_130108658.1		DUF4191 domain-containing protein			EVS81_RS00490	690	229	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	104348	106081	-					sucB		EVS81_RS00495	1734		old_locus_tag=EVS81_00495
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	104348	106081	-	WP_130108659.1	WP_130108659.1		2-oxoglutarate dehydrogenase, E2 component, dihydrolipoamide succinyltransferase	sucB		EVS81_RS00495	1734	577	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	106122	107495	-					lpdA		EVS81_RS00500	1374		old_locus_tag=EVS81_00500
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	106122	107495	-	WP_130108660.1	WP_130108660.1		dihydrolipoyl dehydrogenase	lpdA		EVS81_RS00500	1374	457	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	107676	108608	+							EVS81_RS00505	933		old_locus_tag=EVS81_00505
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	107676	108608	+	WP_205879359.1	WP_205879359.1		PAC2 family protein			EVS81_RS00505	933	310	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	108807	110075	+							EVS81_RS00510	1269		old_locus_tag=EVS81_00510
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	108807	110075	+	WP_130108661.1	WP_130108661.1		RNA polymerase sigma factor			EVS81_RS00510	1269	422	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	110229	110450	-							EVS81_RS00515	222		old_locus_tag=EVS81_00515
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	110229	110450	-	WP_130111205.1	WP_130111205.1		hypothetical protein			EVS81_RS00515	222	73	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	110651	112744	+							EVS81_RS00520	2094		old_locus_tag=EVS81_00520
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	110651	112744	+	WP_130108662.1	WP_130108662.1		type IIA DNA topoisomerase subunit B			EVS81_RS00520	2094	697	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	112923	113798	+							EVS81_RS00525	876		old_locus_tag=EVS81_00525
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	112923	113798	+	WP_130108663.1	WP_130108663.1		EamA family transporter			EVS81_RS00525	876	291	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	113993	116512	-							EVS81_RS00530	2520		old_locus_tag=EVS81_00530
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	113993	116512	-	WP_205879360.1	WP_205879360.1		DNA topoisomerase IV subunit A			EVS81_RS00530	2520	839	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	116523	117728	+							EVS81_RS00535	1206		old_locus_tag=EVS81_00535
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	116523	117728	+	WP_165384158.1	WP_165384158.1		alkaline phosphatase family protein			EVS81_RS00535	1206	401	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	117795	119015	-					sepH		EVS81_RS00540	1221		old_locus_tag=EVS81_00540
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	117795	119015	-	WP_130108665.1	WP_130108665.1		septation protein SepH	sepH		EVS81_RS00540	1221	406	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	119228	119518	+							EVS81_RS00545	291		old_locus_tag=EVS81_00545
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	119228	119518	+	WP_130108666.1	WP_130108666.1		DUF4193 domain-containing protein			EVS81_RS00545	291	96	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	119603	120082	-							EVS81_RS00550	480		old_locus_tag=EVS81_00550
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	119603	120082	-	WP_130108667.1	WP_130108667.1		DUF3093 domain-containing protein			EVS81_RS00550	480	159	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	120170	120607	+					dut		EVS81_RS00555	438		old_locus_tag=EVS81_00555
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	120170	120607	+	WP_130108668.1	WP_130108668.1		dUTP diphosphatase	dut		EVS81_RS00555	438	145	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	120692	121378	+							EVS81_RS00560	687		old_locus_tag=EVS81_00560
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	120692	121378	+	WP_205879361.1	WP_205879361.1		DUF3710 domain-containing protein			EVS81_RS00560	687	228	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	121375	122202	+							EVS81_RS00565	828		old_locus_tag=EVS81_00565
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	121375	122202	+	WP_130108670.1	WP_130108670.1		DUF3159 domain-containing protein			EVS81_RS00565	828	275	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	122331	125018	+					acnA		EVS81_RS00570	2688		old_locus_tag=EVS81_00570
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	122331	125018	+	WP_130108671.1	WP_130108671.1		aconitate hydratase AcnA	acnA		EVS81_RS00570	2688	895	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	125087	127024	+					dxs		EVS81_RS00575	1938		old_locus_tag=EVS81_00575
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	125087	127024	+	WP_130108672.1	WP_130108672.1		1-deoxy-D-xylulose-5-phosphate synthase	dxs		EVS81_RS00575	1938	645	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	127099	129234	-							EVS81_RS00580	2136		old_locus_tag=EVS81_00580
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	127099	129234	-	WP_130108673.1	WP_130108673.1		3-hydroxyacyl-CoA dehydrogenase NAD-binding domain-containing protein			EVS81_RS00580	2136	711	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	129241	130443	-							EVS81_RS00585	1203		old_locus_tag=EVS81_00585
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	129241	130443	-	WP_130108674.1	WP_130108674.1		thiolase family protein			EVS81_RS00585	1203	400	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	130559	131743	-							EVS81_RS00590	1185		old_locus_tag=EVS81_00590
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	130559	131743	-	WP_130108675.1	WP_130108675.1		HRDC domain-containing protein			EVS81_RS00590	1185	394	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	131747	132319	-							EVS81_RS00595	573		old_locus_tag=EVS81_00595
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	131747	132319	-	WP_130111207.1	WP_130111207.1		DUF3000 domain-containing protein			EVS81_RS00595	573	190	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	132455	133630	+							EVS81_RS00600	1176		old_locus_tag=EVS81_00600
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	132455	133630	+	WP_130108676.1	WP_130108676.1		hypothetical protein			EVS81_RS00600	1176	391	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	133718	134782	+					zapE		EVS81_RS00605	1065		old_locus_tag=EVS81_00605
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	133718	134782	+	WP_130108677.1	WP_130108677.1		cell division protein ZapE	zapE		EVS81_RS00605	1065	354	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	134799	134975	-							EVS81_RS15965	177		
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	134799	134975	-	WP_240739897.1	WP_240739897.1		hypothetical protein			EVS81_RS15965	177	58	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	135058	135243	+							EVS81_RS00610	186		old_locus_tag=EVS81_00610
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	135058	135243	+	WP_130108678.1	WP_130108678.1		CsbD family protein			EVS81_RS00610	186	61	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	135296	135640	-							EVS81_RS00615	345		old_locus_tag=EVS81_00615
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	135296	135640	-	WP_240739898.1	WP_240739898.1		Pr6Pr family membrane protein			EVS81_RS00615	345	114	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	135715	136137	-							EVS81_RS00620	423		old_locus_tag=EVS81_00620
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	135715	136137	-	WP_130108679.1	WP_130108679.1		DUF1801 domain-containing protein			EVS81_RS00620	423	140	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	136239	136742	+							EVS81_RS00625	504		old_locus_tag=EVS81_00625
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	136239	136742	+	WP_130108680.1	WP_130108680.1		hypothetical protein			EVS81_RS00625	504	167	
gene	tRNA	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	136930	137001	-							EVS81_RS00630	72		old_locus_tag=EVS81_00630
tRNA		GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	136930	137001	-				tRNA-Val			EVS81_RS00630	72		anticodon=GAC
gene	tRNA	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	137031	137101	-							EVS81_RS00635	71		old_locus_tag=EVS81_00635
tRNA		GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	137031	137101	-				tRNA-Cys			EVS81_RS00635	71		anticodon=GCA
gene	tRNA	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	137144	137219	-							EVS81_RS00640	76		old_locus_tag=EVS81_00640
tRNA		GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	137144	137219	-				tRNA-Gly			EVS81_RS00640	76		anticodon=GCC
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	137393	138412	+							EVS81_RS00645	1020		old_locus_tag=EVS81_00645
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	137393	138412	+	WP_130108681.1	WP_130108681.1		hypothetical protein			EVS81_RS00645	1020	339	
gene	tRNA	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	138518	138593	+							EVS81_RS00650	76		old_locus_tag=EVS81_00650
tRNA		GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	138518	138593	+				tRNA-Val			EVS81_RS00650	76		anticodon=CAC
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	138748	140691	+					thrS		EVS81_RS00655	1944		old_locus_tag=EVS81_00655
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	138748	140691	+	WP_240740037.1	WP_240740037.1		threonine--tRNA ligase	thrS		EVS81_RS00655	1944	647	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	140732	141220	+							EVS81_RS00660	489		old_locus_tag=EVS81_00660
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	140732	141220	+	WP_130111208.1	WP_130111208.1		HIT domain-containing protein			EVS81_RS00660	489	162	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	141275	142039	+							EVS81_RS00665	765		old_locus_tag=EVS81_00665
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	141275	142039	+	WP_130108683.1	WP_130108683.1		YebC/PmpR family DNA-binding transcriptional regulator			EVS81_RS00665	765	254	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	142060	142662	+					ruvC		EVS81_RS00670	603		old_locus_tag=EVS81_00670
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	142060	142662	+	WP_130108684.1	WP_130108684.1		crossover junction endodeoxyribonuclease RuvC	ruvC		EVS81_RS00670	603	200	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	142681	143472	-							EVS81_RS00675	792		old_locus_tag=EVS81_00675
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	142681	143472	-	WP_130108685.1	WP_130108685.1		TRIC cation channel family protein			EVS81_RS00675	792	263	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	143489	144211	+					recO		EVS81_RS00680	723		old_locus_tag=EVS81_00680
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	143489	144211	+	WP_165384160.1	WP_165384160.1		DNA repair protein RecO	recO		EVS81_RS00680	723	240	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	144222	145004	+							EVS81_RS00685	783		old_locus_tag=EVS81_00685
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	144222	145004	+	WP_130108687.1	WP_130108687.1		isoprenyl transferase			EVS81_RS00685	783	260	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	145110	146306	+					dusB		EVS81_RS00690	1197		old_locus_tag=EVS81_00690
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	145110	146306	+	WP_130108688.1	WP_130108688.1		tRNA dihydrouridine synthase DusB	dusB		EVS81_RS00690	1197	398	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	146299	147594	+							EVS81_RS00695	1296		old_locus_tag=EVS81_00695
