# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	88082	88609	-	WP_166321208.1	WP_166321208.1		hypothetical protein			G7067_RS00405	528	175	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	88889	89632	+							G7067_RS00410	744		old_locus_tag=G7067_00410
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	88889	89632	+	WP_205881161.1	WP_205881161.1		hypothetical protein			G7067_RS00410	744	247	
gene	pseudogene	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	89607	90800	-							G7067_RS00415	1194		pseudo;old_locus_tag=G7067_00415
CDS	without_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	89607	90800	-				acyl-CoA dehydrogenase family protein			G7067_RS00415	1194		pseudo
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	90904	92559	-							G7067_RS00420	1656		old_locus_tag=G7067_00420
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	90904	92559	-	WP_166321210.1	WP_166321210.1		cytochrome b/b6 domain-containing protein			G7067_RS00420	1656	551	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	92564	93526	-							G7067_RS00425	963		old_locus_tag=G7067_00425
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	92564	93526	-	WP_166321212.1	WP_166321212.1		electron transfer flavoprotein subunit alpha/FixB family protein			G7067_RS00425	963	320	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	93541	94317	-							G7067_RS00430	777		old_locus_tag=G7067_00430
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	93541	94317	-	WP_166321214.1	WP_166321214.1		electron transfer flavoprotein subunit beta/FixA family protein			G7067_RS00430	777	258	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	94369	95535	-							G7067_RS00435	1167		old_locus_tag=G7067_00435
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	94369	95535	-	WP_166321216.1	WP_166321216.1		acyl-CoA dehydrogenase family protein			G7067_RS00435	1167	388	
gene	tRNA	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	95706	95778	-							G7067_RS00440	73		old_locus_tag=G7067_00440
tRNA		GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	95706	95778	-				tRNA-Arg			G7067_RS00440	73		anticodon=CCT
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	95978	96670	-							G7067_RS00445	693		old_locus_tag=G7067_00445
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	95978	96670	-	WP_166321218.1	WP_166321218.1		hypothetical protein			G7067_RS00445	693	230	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	96935	98287	-					gdhA		G7067_RS00450	1353		old_locus_tag=G7067_00450
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	96935	98287	-	WP_166321220.1	WP_166321220.1		NADP-specific glutamate dehydrogenase	gdhA		G7067_RS00450	1353	450	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	98356	99048	-							G7067_RS00455	693		old_locus_tag=G7067_00455
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	98356	99048	-	WP_166321222.1	WP_166321222.1		metal-dependent transcriptional regulator			G7067_RS00455	693	230	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	99132	100250	+					serC		G7067_RS00460	1119		old_locus_tag=G7067_00460
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	99132	100250	+	WP_166321224.1	WP_166321224.1		phosphoserine transaminase	serC		G7067_RS00460	1119	372	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	100415	101029	-							G7067_RS00465	615		old_locus_tag=G7067_00465
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	100415	101029	-	WP_166321226.1	WP_166321226.1		DUF3027 domain-containing protein			G7067_RS00465	615	204	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	101022	101399	-							G7067_RS00470	378		old_locus_tag=G7067_00470
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	101022	101399	-	WP_166325528.1	WP_166325528.1		cold shock domain-containing protein			G7067_RS00470	378	125	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	101545	101811	+							G7067_RS00475	267		old_locus_tag=G7067_00475
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	101545	101811	+	WP_244301152.1	WP_244301152.1		hypothetical protein			G7067_RS00475	267	88	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	101826	103613	+							G7067_RS00480	1788		old_locus_tag=G7067_00480
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	101826	103613	+	WP_166321230.1	WP_166321230.1		helicase-associated domain-containing protein			G7067_RS00480	1788	595	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	103682	105361	+							G7067_RS00485	1680		old_locus_tag=G7067_00485
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	103682	105361	+	WP_166321232.1	WP_166321232.1		DEAD/DEAH box helicase			G7067_RS00485	1680	559	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	105384	106085	+							G7067_RS00490	702		old_locus_tag=G7067_00490
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	105384	106085	+	WP_166321234.1	WP_166321234.1		response regulator transcription factor			G7067_RS00490	702	233	
gene	pseudogene	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	106155	107605	+							G7067_RS00495	1451		pseudo;old_locus_tag=G7067_00495
CDS	without_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	106155	107605	+				HAMP domain-containing histidine kinase			G7067_RS00495	1451		pseudo
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	107803	108720	+							G7067_RS00500	918		old_locus_tag=G7067_00500
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	107803	108720	+	WP_166321236.1	WP_166321236.1		hypothetical protein			G7067_RS00500	918	305	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	108959	110578	-					groL		G7067_RS00505	1620		old_locus_tag=G7067_00505
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	108959	110578	-	WP_166321238.1	WP_166321238.1		chaperonin GroEL	groL		G7067_RS00505	1620	539	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	110786	111289	-							G7067_RS00510	504		old_locus_tag=G7067_00510
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	110786	111289	-	WP_244301153.1	WP_244301153.1		LytR C-terminal domain-containing protein			G7067_RS00510	504	167	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	111843	112340	+							G7067_RS00515	498		old_locus_tag=G7067_00515
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	111843	112340	+	WP_166321240.1	WP_166321240.1		Rv3235 family protein			G7067_RS00515	498	165	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	112360	113352	-					rlmB		G7067_RS00520	993		old_locus_tag=G7067_00520
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	112360	113352	-	WP_166321242.1	WP_166321242.1		23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB	rlmB		G7067_RS00520	993	330	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	113349	114815	-					cysS		G7067_RS00525	1467		old_locus_tag=G7067_00525
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	113349	114815	-	WP_166321244.1	WP_166321244.1		cysteine--tRNA ligase	cysS		G7067_RS00525	1467	488	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	114858	115499	-					phoU		G7067_RS00530	642		old_locus_tag=G7067_00530
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	114858	115499	-	WP_166321246.1	WP_166321246.1		phosphate signaling complex protein PhoU	phoU		G7067_RS00530	642	213	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	115652	116827	+							G7067_RS00535	1176		old_locus_tag=G7067_00535
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	115652	116827	+	WP_166321248.1	WP_166321248.1		ATP-binding protein			G7067_RS00535	1176	391	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	116824	117525	+							G7067_RS00540	702		old_locus_tag=G7067_00540
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	116824	117525	+	WP_166321250.1	WP_166321250.1		response regulator transcription factor			G7067_RS00540	702	233	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	117582	118160	-							G7067_RS00545	579		old_locus_tag=G7067_00545
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	117582	118160	-	WP_166321252.1	WP_166321252.1		DNA modification methylase			G7067_RS00545	579	192	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	118322	118810	+							G7067_RS00550	489		old_locus_tag=G7067_00550
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	118322	118810	+	WP_166321254.1	WP_166321254.1		CarD family transcriptional regulator			G7067_RS00550	489	162	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	118875	119405	-							G7067_RS00555	531		old_locus_tag=G7067_00555
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	118875	119405	-	WP_166321256.1	WP_166321256.1		hypothetical protein			G7067_RS00555	531	176	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	119487	120266	+					ispD		G7067_RS00560	780		old_locus_tag=G7067_00560
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	119487	120266	+	WP_166321258.1	WP_166321258.1		2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	ispD		G7067_RS00560	780	259	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	120263	120730	+					ispF		G7067_RS00565	468		old_locus_tag=G7067_00565
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	120263	120730	+	WP_166321260.1	WP_166321260.1		2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	ispF		G7067_RS00565	468	155	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	120977	122086	-					purM		G7067_RS00570	1110		old_locus_tag=G7067_00570
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	120977	122086	-	WP_166321262.1	WP_166321262.1		phosphoribosylformylglycinamidine cyclo-ligase	purM		G7067_RS00570	1110	369	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	122216	123676	+					purF		G7067_RS00575	1461		old_locus_tag=G7067_00575
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	122216	123676	+	WP_166321264.1	WP_166321264.1		amidophosphoribosyltransferase	purF		G7067_RS00575	1461	486	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	123840	124052	-							G7067_RS00580	213		old_locus_tag=G7067_00580
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	123840	124052	-	WP_166321266.1	WP_166321266.1		twin-arginine translocase TatA/TatE family subunit			G7067_RS00580	213	70	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	124087	124356	-							G7067_RS00585	270		old_locus_tag=G7067_00585
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	124087	124356	-	WP_166321267.1	WP_166321267.1		twin-arginine translocase TatA/TatE family subunit			G7067_RS00585	270	89	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	124388	124714	-							G7067_RS00590	327		old_locus_tag=G7067_00590
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	124388	124714	-	WP_166321269.1	WP_166321269.1		hypothetical protein			G7067_RS00590	327	108	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	124762	125121	-							G7067_RS00595	360		old_locus_tag=G7067_00595
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	124762	125121	-	WP_166321271.1	WP_166321271.1		sterol carrier family protein			G7067_RS00595	360	119	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	125440	125892	-							G7067_RS00600	453		old_locus_tag=G7067_00600
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	125440	125892	-	WP_166321273.1	WP_166321273.1		glyoxalase/bleomycin resistance/dioxygenase family protein			G7067_RS00600	453	150	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	126098	127351	+					purD		G7067_RS00605	1254		old_locus_tag=G7067_00605
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	126098	127351	+	WP_166321275.1	WP_166321275.1		phosphoribosylamine--glycine ligase	purD		G7067_RS00605	1254	417	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	127388	128338	-							G7067_RS00610	951		old_locus_tag=G7067_00610
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	127388	128338	-	WP_166321277.1	WP_166321277.1		SRPBCC domain-containing protein			G7067_RS00610	951	316	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	128505	129404	+							G7067_RS00615	900		old_locus_tag=G7067_00615
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	128505	129404	+	WP_166321279.1	WP_166321279.1		phosphoribosylaminoimidazolesuccinocarboxamide synthase			G7067_RS00615	900	299	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	129546	129815	+					purS		G7067_RS00620	270		old_locus_tag=G7067_00620
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	129546	129815	+	WP_166321281.1	WP_166321281.1		phosphoribosylformylglycinamidine synthase subunit PurS	purS		G7067_RS00620	270	89	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	129815	130519	+					purQ		G7067_RS00625	705		old_locus_tag=G7067_00625
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	129815	130519	+	WP_166321283.1	WP_166321283.1		phosphoribosylformylglycinamidine synthase subunit PurQ	purQ		G7067_RS00625	705	234	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	130457	131035	-							G7067_RS00630	579		old_locus_tag=G7067_00630
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	130457	131035	-	WP_166321285.1	WP_166321285.1		GNAT family N-acetyltransferase			G7067_RS00630	579	192	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	131305	132258	-							G7067_RS00635	954		old_locus_tag=G7067_00635
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	131305	132258	-	WP_166321287.1	WP_166321287.1		hypothetical protein			G7067_RS00635	954	317	
gene	pseudogene	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	132493	134825	+					purL		G7067_RS00640	2333		pseudo;old_locus_tag=G7067_00640
CDS	without_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	132493	134825	+				phosphoribosylformylglycinamidine synthase subunit PurL	purL		G7067_RS00640	2333		pseudo
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	134955	135575	-					tmk		G7067_RS00645	621		old_locus_tag=G7067_00645
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	134955	135575	-	WP_166321289.1	WP_166321289.1		dTMP kinase	tmk		G7067_RS00645	621	206	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	135577	138393	-					topA		G7067_RS00650	2817		old_locus_tag=G7067_00650
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	135577	138393	-	WP_166321291.1	WP_166321291.1		type I DNA topoisomerase	topA		G7067_RS00650	2817	938	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	138563	139366	-							G7067_RS00655	804		old_locus_tag=G7067_00655
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	138563	139366	-	WP_166321293.1	WP_166321293.1		M23 family metallopeptidase			G7067_RS00655	804	267	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	139380	139727	-							G7067_RS00660	348		old_locus_tag=G7067_00660
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	139380	139727	-	WP_166325534.1	WP_166325534.1		pilus assembly protein			G7067_RS00660	348	115	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	139705	139863	-							G7067_RS00665	159		old_locus_tag=G7067_00665
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	139705	139863	-	WP_244301154.1	WP_244301154.1		DUF4244 domain-containing protein			G7067_RS00665	159	52	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	140263	141225	-							G7067_RS00670	963		old_locus_tag=G7067_00670
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	140263	141225	-	WP_244301155.1	WP_244301155.1		type II secretion system F family protein			G7067_RS00670	963	320	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	141222	142286	-					tadA		G7067_RS00675	1065		old_locus_tag=G7067_00675
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	141222	142286	-	WP_166321295.1	WP_166321295.1		Flp pilus assembly complex ATPase component TadA	tadA		G7067_RS00675	1065	354	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	142517	144499	+					acs		G7067_RS00680	1983		old_locus_tag=G7067_00680
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	142517	144499	+	WP_166321297.1	WP_166321297.1		acetate--CoA ligase	acs		G7067_RS00680	1983	660	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	144651	145124	-							G7067_RS00685	474		old_locus_tag=G7067_00685
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	144651	145124	-	WP_166321299.1	WP_166321299.1		RidA family protein			G7067_RS00685	474	157	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	145126	145293	-							G7067_RS00690	168		old_locus_tag=G7067_00690
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	145126	145293	-	WP_166321301.1	WP_166321301.1		DUF4177 domain-containing protein			G7067_RS00690	168	55	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	145404	148076	+							G7067_RS00695	2673		old_locus_tag=G7067_00695
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	145404	148076	+	WP_244301156.1	WP_244301156.1		transglycosylase domain-containing protein			G7067_RS00695	2673	890	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	148085	149020	+							G7067_RS00700	936		old_locus_tag=G7067_00700
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	148085	149020	+	WP_166321303.1	WP_166321303.1		metallophosphoesterase			G7067_RS00700	936	311	
